2014-12-02	1.4898	1.8698	3.29
2014-12-03	1.5071	1.8871	1.16
2014-12-04	1.5606	1.9406	3.55
2014-12-05	1.5593	1.9393	-0.08
2014-12-08	1.6108	1.9908	3.3
2014-12-09	1.5192	1.8992	-5.69
2014-12-10	1.5751	1.9551	3.68
2014-12-11	1.5814	1.9614	0.4
2014-12-12	1.5901	1.9701	0.55
2014-12-15	1.5861	1.9661	-0.25
2014-12-16	1.5976	1.9776	0.73
2014-12-17	1.5765	1.9565	-1.32
2014-12-18	1.5889	1.9689	0.79
2014-12-19	1.59	1.97	0.07
2014-12-22	1.5695	1.9495	-1.29
2014-12-23	1.5379	1.9179	-2.01
2014-12-24	1.5384	1.9184	0.03
2014-12-25	1.5752	1.9552	2.39
2014-12-26	1.5861	1.9661	0.69
2014-12-29	1.5849	1.9649	-0.08
2014-12-30	1.5591	1.9391	-1.63
2014-12-31	1.5793	1.9593	1.3
2015-01-05	1.6169	1.9969	2.38
2015-01-06	1.6524	2.0324	2.2
2015-01-07	1.6701	2.0501	1.07
2015-01-08	1.6831	2.0631	0.78
2015-01-09	1.6889	2.0689	0.34
2015-01-12	1.6745	2.0545	-0.85
2015-01-13	1.691	2.071	0.99
2015-01-14	1.6945	2.0745	0.21
2015-01-15	1.7112	2.0912	0.99
2015-01-16	1.7332	2.1132	1.29
2015-01-19	1.6771	2.0571	-3.24
2015-01-20	1.7346	2.1146	3.43
2015-01-21	1.7717	2.1517	2.14
2015-01-22	1.7825	2.1625	0.61
2015-01-23	1.7614	2.1414	-1.18
2015-01-26	1.8002	2.1802	2.2
2015-01-27	1.8107	2.1907	0.58
2015-01-28	1.7925	2.1725	-1.01
2015-01-29	1.7929	2.1729	0.02
2015-01-30	1.7855	2.1655	-0.41
2015-02-02	1.7751	2.1551	-0.58
2015-02-03	1.7953	2.1753	1.14
2015-02-04	1.7845	2.1645	-0.6
2015-02-05	1.7684	2.1484	-0.9
2015-02-06	1.7418	2.1218	-1.5
2015-02-09	1.7224	2.1024	-1.11
2015-02-10	1.7456	2.1256	1.35
2015-02-11	1.7604	2.1404	0.85
2015-02-12	1.7779	2.1579	0.99
2015-02-13	1.8069	2.1869	1.63
2015-02-16	1.8527	2.2327	2.53
2015-02-17	1.8592	2.2392	0.35
2015-02-25	1.8516	2.2316	-0.41
2015-02-26	1.8696	2.2496	0.97
2015-02-27	1.8866	2.2666	0.91
2015-03-02	1.9137	2.2937	1.44
2015-03-03	1.9067	2.2867	-0.37
2015-03-04	1.6379	2.3079	1.11
2015-03-05	1.6343	2.3043	-0.22
2015-03-06	1.6177	2.2877	-1.02
2015-03-09	1.6431	2.3131	1.57
2015-03-10	1.6622	2.3322	1.16
2015-03-11	1.6655	2.3355	0.2
2015-03-12	1.6549	2.3249	-0.64
2015-03-13	1.6701	2.3401	0.92
2015-03-16	1.7121	2.3821	2.51
2015-03-17	1.7254	2.3954	0.78
2015-03-18	1.7519	2.4219	1.54
2015-03-19	1.7514	2.4214	-0.03
2015-03-20	1.758	2.428	0.38
2015-03-23	1.8171	2.4871	3.36
2015-03-24	1.8285	2.4985	0.63
2015-03-25	1.8458	2.5158	0.95
2015-03-26	1.8279	2.4979	-0.97
