2014-12-02	1.326	1.326	1.14
2014-12-03	1.335	1.335	0.68
2014-12-04	1.351	1.351	1.2
2014-12-05	1.319	1.319	-2.37
2014-12-08	1.336	1.336	1.29
2014-12-09	1.295	1.295	-3.07
2014-12-10	1.355	1.355	4.63
2014-12-11	1.375	1.375	1.48
2014-12-12	1.386	1.386	0.8
2014-12-15	1.39	1.39	0.29
2014-12-16	1.385	1.385	-0.36
2014-12-17	1.372	1.372	-0.94
2014-12-18	1.374	1.374	0.15
2014-12-19	1.371	1.371	-0.22
2014-12-22	1.33	1.33	-2.99
2014-12-23	1.315	1.315	-1.13
2014-12-24	1.332	1.332	1.29
2014-12-25	1.352	1.352	1.5
2014-12-26	1.36	1.36	0.59
2014-12-29	1.347	1.347	-0.96
2014-12-30	1.322	1.322	-1.86
2014-12-31	1.334	1.334	0.91
2015-01-05	1.365	1.365	2.32
2015-01-06	1.399	1.399	2.49
2015-01-07	1.393	1.393	-0.43
2015-01-08	1.387	1.387	-0.43
2015-01-09	1.383	1.383	-0.29
2015-01-12	1.368	1.368	-1.08
2015-01-13	1.383	1.383	1.1
2015-01-14	1.377	1.377	-0.43
2015-01-15	1.393	1.393	1.16
2015-01-16	1.415	1.415	1.58
2015-01-19	1.366	1.366	-3.46
2015-01-20	1.412	1.412	3.37
2015-01-21	1.439	1.439	1.91
2015-01-22	1.45	1.45	0.76
2015-01-23	1.432	1.432	-1.24
2015-01-26	1.458	1.458	1.82
2015-01-27	1.462	1.462	0.27
2015-01-28	1.454	1.454	-0.55
2015-01-29	1.439	1.439	-1.03
2015-01-30	1.421	1.421	-1.25
2015-02-02	1.415	1.415	-0.42
2015-02-03	1.437	1.437	1.55
2015-02-04	1.427	1.427	-0.7
2015-02-05	1.421	1.421	-0.42
2015-02-06	1.395	1.395	-1.83
2015-02-09	1.388	1.388	-0.5
2015-02-10	1.407	1.407	1.37
2015-02-11	1.42	1.42	0.92
2015-02-12	1.437	1.437	1.2
2015-02-13	1.454	1.454	1.18
2015-02-16	1.485	1.485	2.13
2015-02-17	1.486	1.486	0.07
2015-02-25	1.478	1.478	-0.54
2015-02-26	1.495	1.495	1.15
2015-02-27	1.503	1.503	0.54
2015-03-02	1.53	1.53	1.8
2015-03-03	1.508	1.508	-1.44
2015-03-04	1.531	1.531	1.53
2015-03-05	1.539	1.539	0.52
2015-03-06	1.521	1.521	-1.17
2015-03-09	1.54	1.54	1.25
2015-03-10	1.559	1.559	1.23
2015-03-11	1.554	1.554	-0.32
2015-03-12	1.551	1.551	-0.19
2015-03-13	1.574	1.574	1.48
2015-03-16	1.612	1.612	2.41
2015-03-17	1.622	1.622	0.62
2015-03-18	1.656	1.656	2.1
2015-03-19	1.658	1.658	0.12
2015-03-20	1.668	1.668	0.6
2015-03-23	1.711	1.711	2.58
2015-03-24	1.719	1.719	0.47
2015-03-25	1.738	1.738	1.11
2015-03-26	1.733	1.733	-0.29
