2014-12-02	1.2573	1.7651	8.17
2014-12-03	1.283	1.7908	2.04
2014-12-04	1.3831	1.8909	7.8
2014-12-05	1.5049	2.0127	8.81
2014-12-08	1.6298	2.1376	8.3
2014-12-09	1.0215	2.1146	-2.21
2014-12-10	1.0272	2.1203	0.56
2014-12-11	0.9517	2.0448	-7.35
2014-12-12	0.9728	2.0659	2.22
2014-12-15	1.0042	2.0973	3.23
2014-12-16	1.0909	2.184	8.63
2014-12-17	1.1405	2.2336	4.55
2014-12-18	1.0731	2.1662	-5.91
2014-12-19	1.0679	2.161	-0.48
2014-12-22	1.0444	2.1375	-2.2
2014-12-23	1.0472	2.1403	0.27
2014-12-24	0.974	2.0671	-6.99
2014-12-25	1.0116	2.1047	3.86
2014-12-26	1.1011	2.1942	8.85
2014-12-29	1.0769	2.17	-2.2
2014-12-30	1.1011	2.1942	2.25
2014-12-31	1.116	2.2091	1.35
2015-01-05	1.1165	2.2096	0.04
2015-01-06	1.1065	2.1996	-0.9
2015-01-07	1.1379	2.231	2.84
2015-01-08	1.0987	2.1918	-3.44
2015-01-09	1.0933	2.1864	-0.49
2015-01-12	1.073	2.1661	-1.86
2015-01-13	1.042	2.1351	-2.89
2015-01-14	1.0566	2.1497	1.4
2015-01-15	1.0894	2.1825	3.1
2015-01-16	1.0791	2.1722	-0.95
2015-01-19	0.9796	2.0727	-9.22
2015-01-20	0.9099	2.003	-7.12
2015-01-21	0.9726	2.0657	6.89
2015-01-22	0.978	2.0711	0.56
2015-01-23	0.9957	2.0888	1.81
2015-01-26	0.9883	2.0814	-0.74
2015-01-27	0.976	2.0691	-1.24
2015-01-28	0.9772	2.0703	0.12
2015-01-29	0.9528	2.0459	-2.5
2015-01-30	0.9388	2.0319	-1.47
2015-02-02	0.9129	2.006	-2.76
2015-02-03	0.9524	2.0455	4.33
2015-02-04	0.9393	2.0324	-1.38
2015-02-05	0.9422	2.0353	0.31
2015-02-06	0.9469	2.04	0.5
2015-02-09	0.9881	2.0812	4.35
2015-02-10	0.9997	2.0928	1.17
2015-02-11	1.0011	2.0942	0.14
2015-02-12	0.9954	2.0885	-0.57
2015-02-13	0.9935	2.0866	-0.19
2015-02-16	0.9898	2.0829	-0.37
2015-02-17	0.9981	2.0912	0.84
2015-02-25	0.9774	2.0705	-2.07
2015-02-26	1.0227	2.1158	4.63
2015-02-27	1.0151	2.1082	-0.74
2015-03-02	1.0284	2.1215	1.31
2015-03-03	0.9881	2.0812	-3.92
2015-03-04	0.9848	2.0779	-0.33
2015-03-05	0.987	2.0801	0.22
2015-03-06	0.9804	2.0735	-0.67
2015-03-09	0.9602	2.0533	-2.06
2015-03-10	0.9596	2.0527	-0.06
2015-03-11	0.9602	2.0533	0.06
2015-03-12	0.9821	2.0752	2.28
2015-03-13	0.955	2.0781	0.3
2015-03-16	0.9761	2.0992	2.21
2015-03-17	1.0032	2.1263	2.78
2015-03-18	1.0205	2.1436	1.72
2015-03-19	1.0155	2.1386	-0.49
2015-03-20	1.079	2.2021	6.25
2015-03-23	1.0993	2.2224	1.88
2015-03-24	1.0775	2.2006	-1.98
2015-03-25	1.0672	2.1903	-0.96
2015-03-26	1.0615	2.1846	-0.53
