2014-12-02	1.862	1.862	4.67
2014-12-03	1.864	1.864	0.11
2014-12-04	1.962	1.962	5.26
2014-12-05	1.988	1.988	1.33
2014-12-08	2.067	2.067	3.97
2014-12-09	1.923	1.923	-6.97
2014-12-10	1.965	1.965	2.18
2014-12-11	1.937	1.937	-1.42
2014-12-12	1.947	1.947	0.52
2014-12-15	1.957	1.957	0.51
2014-12-16	2.04	2.04	4.24
2014-12-17	2.085	2.085	2.21
2014-12-18	2.062	2.062	-1.1
2014-12-19	2.059	2.059	-0.15
2014-12-22	2.036	2.036	-1.12
2014-12-23	1.998	1.998	-1.87
2014-12-24	1.933	1.933	-3.25
2014-12-25	2.003	2.003	3.62
2014-12-26	2.091	2.091	4.39
2014-12-29	2.116	2.116	1.2
2014-12-30	2.138	2.138	1.04
2014-12-31	2.199	2.199	2.85
2015-01-05	2.247	2.247	2.18
2015-01-06	2.242	2.242	-0.22
2015-01-07	2.249	2.249	0.31
2015-01-08	2.198	2.198	-2.27
2015-01-09	2.217	2.217	0.86
2015-01-12	2.217	2.217	0.0
2015-01-13	2.228	2.228	0.5
2015-01-14	2.227	2.227	-0.04
2015-01-15	2.312	2.312	3.82
2015-01-16	2.33	2.33	0.78
2015-01-19	2.177	2.177	-6.57
2015-01-20	2.205	2.205	1.29
2015-01-21	2.313	2.313	4.9
2015-01-22	2.324	2.324	0.48
2015-01-23	2.341	2.341	0.73
2015-01-26	2.359	2.359	0.77
2015-01-27	2.325	2.325	-1.44
2015-01-28	2.297	2.297	-1.2
2015-01-29	2.284	2.284	-0.57
2015-01-30	2.257	2.257	-1.18
2015-02-02	2.219	2.219	-1.68
2015-02-03	2.279	2.279	2.7
2015-02-04	2.258	2.258	-0.92
2015-02-05	2.253	2.253	-0.22
2015-02-06	2.208	2.208	-2.0
2015-02-09	2.208	2.208	0.0
2015-02-10	2.24	2.24	1.45
2015-02-11	2.264	2.264	1.07
2015-02-12	2.274	2.274	0.44
2015-02-13	2.321	2.321	2.07
2015-02-16	2.339	2.339	0.78
2015-02-17	2.368	2.368	1.24
2015-02-25	2.312	2.312	-2.36
2015-02-26	2.352	2.352	1.73
2015-02-27	2.354	2.354	0.09
2015-03-02	2.369	2.369	0.64
2015-03-03	2.314	2.314	-2.32
2015-03-04	2.343	2.343	1.25
2015-03-05	2.312	2.312	-1.32
2015-03-06	2.309	2.309	-0.13
2015-03-09	2.345	2.345	1.56
2015-03-10	2.328	2.328	-0.72
2015-03-11	2.332	2.332	0.17
2015-03-12	2.388	2.388	2.4
2015-03-13	2.408	2.408	0.84
2015-03-16	2.468	2.468	2.49
2015-03-17	2.503	2.503	1.42
2015-03-18	2.549	2.549	1.84
2015-03-19	2.523	2.523	-1.02
2015-03-20	2.571	2.571	1.9
2015-03-23	2.605	2.605	1.32
2015-03-24	2.577	2.577	-1.07
2015-03-25	2.542	2.542	-1.36
2015-03-26	2.545	2.545	0.12
